10.0,40.0,-0.9986098824718816
10.0,10.0,-0.9352019301861769
22.0,9.0,-0.9430617871005953
22.0,84.0,-0.9997471874604981
120.0,11.0,-0.9997489959839357
116.0,12.0,-1.0
10.0,11.0,-0.9608184337269908
22.0,68.0,-0.9996839843256226
49.0,81.0,-0.9998975829578042
92.0,60.0,-1.0
26.0,47.0,-0.9997472513585239
39.0,11.0,-0.9780009314239143
57.0,15.0,-0.9900768889200495
36.0,18.0,-0.986561519744364
16.0,19.0,-0.9933675503911943
10.0,22.0,-0.9978516365474536
22.0,13.0,-0.9652808846734529
83.0,9.0,-0.9994793474488025
45.0,11.0,-0.9834006893371199
10.0,14.0,-0.9718144531679531
14.0,56.0,-0.9995576898774169
71.0,21.0,-0.9992577197149644
105.0,13.0,-0.9995608256477821
45.0,11.0,-0.9834006893371199
12.0,36.0,-0.9991150442477876
49.0,27.0,-0.9994879147890209
26.0,50.0,-0.999810438518893
22.0,53.0,-0.9996838644410724
36.0,17.0,-0.9728820019056216
91.0,18.0,-0.9996193376475067
10.0,26.0,-0.9982939466700367
98.0,21.0,-0.9997950819672131
16.0,32.0,-0.9991149323555444
64.0,13.0,-0.9886212945618886
22.0,43.0,-0.9995574102175013
78.0,11.0,-0.9990215264187867
111.0,14.0,-0.9997678737233056
10.0,20.0,-0.974736756479589
64.0,11.0,-0.988101318157498
10.0,12.0,-0.963811188049347
14.0,18.0,-0.9767696522691346
101.0,29.0,-1.0
58.0,28.0,-0.999878758486906
74.0,17.0,-0.9995358910891089
12.0,38.0,-0.9993678887484196
16.0,28.0,-0.9986723985333165
101.0,15.0,-0.9997887621461765
113.0,19.0,-1.0
24.0,12.0,-0.9718320622354002
119.0,9.0,-0.9995022399203584
