10.0,49.0,-0.99855879853169
13.0,17.0,-0.9745979237793658
11.0,51.0,-0.9987562189054726
10.0,20.0,-0.9831727778585357
11.0,18.0,-0.9885427429842103
19.0,39.0,-1.0
13.0,36.0,-0.9999341932087391
14.0,48.0,-1.0
21.0,17.0,-0.9929750508599069
10.0,21.0,-0.9895232969136942
16.0,43.0,-1.0
10.0,31.0,-0.9984271849491684
24.0,18.0,-0.9976608343996983
23.0,18.0,-0.9962962962962962
11.0,51.0,-0.9987562189054726
10.0,41.0,-0.9984929917404292
10.0,28.0,-0.9970517902721192
16.0,19.0,-0.9983707871480192
15.0,22.0,-0.9946958416655862
20.0,18.0,-0.9949910195921192
10.0,22.0,-0.9945642280830645
11.0,30.0,-0.9974466310196844
20.0,28.0,-1.0
11.0,43.0,-0.9986904121142117
10.0,49.0,-0.99855879853169
20.0,26.0,-0.9999148646347693
14.0,23.0,-0.9962686567164178
10.0,25.0,-0.9959396227601136
11.0,21.0,-0.9935178673623197
10.0,25.0,-0.9959396227601136
13.0,29.0,-0.9973808242284236
10.0,29.0,-0.997183403854641
11.0,25.0,-0.9972492106459019
14.0,24.0,-0.9973808242284236
16.0,29.0,-0.9998637787767335
20.0,26.0,-0.9999148646347693
16.0,18.0,-0.9932161479727615
11.0,21.0,-0.9935178673623197
11.0,43.0,-0.9986904121142117
14.0,24.0,-0.9973808242284236
11.0,51.0,-0.9987562189054726
16.0,21.0,-0.9997956681651001
10.0,23.0,-0.9958080091775918
21.0,21.0,-1.0
10.0,21.0,-0.9881479022366452
23.0,19.0,-0.9962962962962962
16.0,42.0,-0.9987113402061856
38.0,21.0,-1.0
14.0,25.0,-0.9935836741535806
15.0,22.0,-0.9933862537797981
