10.0,31.0,-0.9984271849491684
21.0,21.0,-1.0
11.0,50.0,-0.9987562189054726
13.0,16.0,-0.9773487131334639
13.0,16.0,-0.9773487131334639
19.0,16.0,-0.9966992561021095
16.0,29.0,-0.9998637787767335
10.0,17.0,-0.9818631899727475
10.0,41.0,-0.9986246053229508
11.0,43.0,-0.9986904121142117
10.0,20.0,-0.9844823657443239
11.0,17.0,-0.9833701982323182
11.0,20.0,-0.9935836741535806
15.0,17.0,-0.9897865240787376
14.0,16.0,-0.9881479022366452
10.0,36.0,-0.99855879853169
20.0,26.0,-0.9999148646347693
13.0,36.0,-1.0
14.0,18.0,-0.9894574901224333
16.0,19.0,-0.9983707871480192
20.0,26.0,-0.9999148646347693
11.0,19.0,-0.991030305173265
14.0,16.0,-0.9881479022366452
15.0,18.0,-0.9909644983820042
10.0,28.0,-0.9970517902721192
10.0,30.0,-0.9982297645753857
13.0,17.0,-0.98350181181484
10.0,18.0,-0.9832385846497965
10.0,21.0,-0.9907012712169607
10.0,19.0,-0.9844165589530631
14.0,23.0,-0.9962686567164178
14.0,24.0,-0.9973808242284236
10.0,28.0,-0.9970517902721192
11.0,43.0,-0.9986904121142117
10.0,23.0,-0.9958080091775918
16.0,21.0,-0.9997956681651001
10.0,22.0,-0.9945642280830645
10.0,25.0,-0.9968543698983368
16.0,16.0,-0.9944366971549425
13.0,22.0,-0.994827455248108
10.0,23.0,-0.9958080091775918
13.0,22.0,-0.994827455248108
13.0,17.0,-0.98350181181484
11.0,18.0,-0.9885427429842103
10.0,29.0,-0.997183403854641
11.0,25.0,-0.9972492106459019
16.0,18.0,-0.9983026765363858
14.0,24.0,-0.9973808242284236
20.0,28.0,-1.0
11.0,18.0,-0.9885427429842103
